,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Male_Driver,Involving_Female_Driver,Involving_Young_Driver_16-24,Involving_Senior_Driver_60plus,Involving_Provisional_Driver,Involving_Overseas_Licensed_Driver,Involving_Unlicensed_Driver,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2255,2012,Brisbane,Medical treatment,1,0,1,1,0,0,0,17,0,0,18,2,20
2256,2012,Brisbane,Medical treatment,1,0,1,1,0,0,1,1,0,0,3,0,3
2257,2012,Brisbane,Medical treatment,1,0,1,1,1,0,0,1,0,0,1,0,1
2258,2012,Brisbane,Medical treatment,1,1,0,0,0,0,0,302,0,0,368,29,397
2259,2012,Brisbane,Medical treatment,1,1,0,0,0,0,1,8,0,0,9,0,9
2260,2012,Brisbane,Medical treatment,1,1,0,0,0,1,0,2,0,0,2,0,2
2261,2012,Brisbane,Medical treatment,1,1,0,0,1,0,0,6,0,0,8,1,9
2262,2012,Brisbane,Medical treatment,1,1,0,1,0,0,0,118,0,0,146,18,164
2263,2012,Brisbane,Medical treatment,1,1,0,1,0,0,1,1,0,0,1,0,1
2264,2012,Brisbane,Medical treatment,1,1,0,1,1,0,0,1,0,0,1,0,1
2265,2012,Brisbane,Medical treatment,1,1,1,0,0,0,0,178,0,0,217,24,241
2266,2012,Brisbane,Medical treatment,1,1,1,0,0,0,1,4,0,0,4,1,5
2267,2012,Brisbane,Medical treatment,1,1,1,0,0,1,0,2,0,0,2,0,2
2268,2012,Brisbane,Medical treatment,1,1,1,0,1,0,0,66,0,0,75,8,83
2269,2012,Brisbane,Medical treatment,1,1,1,0,1,1,0,1,0,0,1,0,1
2270,2012,Brisbane,Medical treatment,1,1,1,1,0,0,0,38,0,0,48,4,52
2271,2012,Brisbane,Medical treatment,1,1,1,1,0,0,1,1,0,0,1,0,1
2272,2012,Brisbane,Medical treatment,1,1,1,1,1,0,0,14,0,0,16,1,17
2273,2012,Brisbane,Minor injury,0,0,0,0,0,0,0,9,0,0,0,10,10
2274,2012,Brisbane,Minor injury,0,1,0,0,0,0,0,69,0,0,0,77,77
2275,2012,Brisbane,Minor injury,0,1,0,0,0,0,1,1,0,0,0,1,1
2276,2012,Brisbane,Minor injury,0,1,0,0,1,0,0,1,0,0,0,1,1
2277,2012,Brisbane,Minor injury,0,1,0,1,0,0,0,16,0,0,0,18,18
2278,2012,Brisbane,Minor injury,0,1,1,0,0,0,0,26,0,0,0,34,34
2279,2012,Brisbane,Minor injury,0,1,1,0,0,0,1,2,0,0,0,2,2
2280,2012,Brisbane,Minor injury,0,1,1,0,1,0,0,10,0,0,0,10,10
2281,2012,Brisbane,Minor injury,0,1,1,1,0,0,0,1,0,0,0,1,1
2282,2012,Brisbane,Minor injury,0,1,1,1,0,0,1,1,0,0,0,2,2
2283,2012,Brisbane,Minor injury,1,0,0,0,0,0,0,131,0,0,0,153,153
2284,2012,Brisbane,Minor injury,1,0,0,0,0,0,1,1,0,0,0,1,1
2285,2012,Brisbane,Minor injury,1,0,0,1,0,0,0,29,0,0,0,36,36
2286,2012,Brisbane,Minor injury,1,0,1,0,0,0,0,59,0,0,0,64,64
2287,2012,Brisbane,Minor injury,1,0,1,0,0,0,1,2,0,0,0,3,3
2288,2012,Brisbane,Minor injury,1,0,1,0,1,0,0,23,0,0,0,28,28
2289,2012,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,1,1
2290,2012,Brisbane,Minor injury,1,0,1,1,0,0,0,5,0,0,0,8,8
2291,2012,Brisbane,Minor injury,1,0,1,1,1,0,0,3,0,0,0,3,3
2292,2012,Brisbane,Minor injury,1,1,0,0,0,0,0,121,0,0,0,153,153
2293,2012,Brisbane,Minor injury,1,1,0,0,0,0,1,5,0,0,0,7,7
2294,2012,Brisbane,Minor injury,1,1,0,0,1,0,0,1,0,0,0,1,1
2295,2012,Brisbane,Minor injury,1,1,0,1,0,0,0,36,0,0,0,41,41
2296,2012,Brisbane,Minor injury,1,1,1,0,0,0,0,48,0,0,0,58,58
2297,2012,Brisbane,Minor injury,1,1,1,0,0,0,1,2,0,0,0,3,3
2298,2012,Brisbane,Minor injury,1,1,1,0,0,1,0,1,0,0,0,1,1
2299,2012,Brisbane,Minor injury,1,1,1,0,1,0,0,33,0,0,0,41,41
2300,2012,Brisbane,Minor injury,1,1,1,0,1,1,0,1,0,0,0,2,2
2301,2012,Brisbane,Minor injury,1,1,1,1,0,0,0,13,0,0,0,15,15
2302,2012,Brisbane,Minor injury,1,1,1,1,1,0,0,3,0,0,0,4,4
2303,2013,Brisbane,Fatal,0,0,0,0,0,0,0,1,1,0,0,0,1
2304,2013,Brisbane,Fatal,0,1,0,0,0,0,0,2,2,0,0,0,2
2305,2013,Brisbane,Fatal,0,1,0,0,1,0,0,1,1,0,0,0,1
2306,2013,Brisbane,Fatal,0,1,0,1,0,0,0,2,2,2,0,0,4
2307,2013,Brisbane,Fatal,0,1,1,0,0,0,0,2,3,1,2,0,6
2308,2013,Brisbane,Fatal,1,0,0,0,0,0,0,9,9,1,1,0,11
2309,2013,Brisbane,Fatal,1,0,0,0,1,0,0,1,1,0,0,0,1
2310,2013,Brisbane,Fatal,1,0,0,1,0,0,0,2,2,1,0,0,3
2311,2013,Brisbane,Fatal,1,0,1,0,0,0,0,4,4,0,0,0,4
2312,2013,Brisbane,Fatal,1,0,1,0,0,0,1,1,1,3,0,0,4
2313,2013,Brisbane,Fatal,1,0,1,0,1,0,0,1,1,0,0,0,1
2314,2013,Brisbane,Fatal,1,1,1,0,1,0,0,1,1,1,1,0,3
2315,2013,Brisbane,Fatal,1,1,1,1,1,0,0,1,1,3,0,0,4
2316,2013,Brisbane,Hospitalisation,0,0,0,0,0,0,0,39,0,43,2,1,46
2317,2013,Brisbane,Hospitalisation,0,0,0,0,0,0,1,1,0,1,0,0,1
2318,2013,Brisbane,Hospitalisation,0,1,0,0,0,0,0,153,0,170,8,16,194
2319,2013,Brisbane,Hospitalisation,0,1,0,0,0,0,1,3,0,4,0,0,4
2320,2013,Brisbane,Hospitalisation,0,1,0,0,0,1,0,2,0,2,0,0,2
2321,2013,Brisbane,Hospitalisation,0,1,0,0,1,0,0,6,0,9,0,0,9
2322,2013,Brisbane,Hospitalisation,0,1,0,1,0,0,0,51,0,56,8,4,68
2323,2013,Brisbane,Hospitalisation,0,1,0,1,0,1,0,1,0,1,0,0,1
2324,2013,Brisbane,Hospitalisation,0,1,1,0,0,0,0,38,0,42,3,4,49
2325,2013,Brisbane,Hospitalisation,0,1,1,0,0,0,1,1,0,1,0,0,1
2326,2013,Brisbane,Hospitalisation,0,1,1,0,0,1,0,2,0,2,0,1,3
2327,2013,Brisbane,Hospitalisation,0,1,1,0,1,0,0,79,0,92,6,9,107
2328,2013,Brisbane,Hospitalisation,0,1,1,0,1,0,1,1,0,1,0,0,1
2329,2013,Brisbane,Hospitalisation,0,1,1,1,0,0,0,6,0,7,2,0,9
2330,2013,Brisbane,Hospitalisation,0,1,1,1,0,1,0,1,0,3,0,0,3
2331,2013,Brisbane,Hospitalisation,0,1,1,1,1,0,0,2,0,2,0,0,2
2332,2013,Brisbane,Hospitalisation,1,0,0,0,0,0,0,400,0,432,31,20,483
2333,2013,Brisbane,Hospitalisation,1,0,0,0,0,0,1,25,0,26,1,2,29
2334,2013,Brisbane,Hospitalisation,1,0,0,0,0,1,0,4,0,4,0,0,4
2335,2013,Brisbane,Hospitalisation,1,0,0,0,0,1,1,1,0,1,0,0,1
2336,2013,Brisbane,Hospitalisation,1,0,0,0,1,0,0,14,0,20,1,2,23
2337,2013,Brisbane,Hospitalisation,1,0,0,1,0,0,0,108,0,121,12,9,142
2338,2013,Brisbane,Hospitalisation,1,0,0,1,0,0,1,1,0,1,0,0,1
2339,2013,Brisbane,Hospitalisation,1,0,0,1,1,0,0,1,0,1,0,0,1
2340,2013,Brisbane,Hospitalisation,1,0,1,0,0,0,0,94,0,110,4,4,118
2341,2013,Brisbane,Hospitalisation,1,0,1,0,0,0,1,16,0,19,3,2,24
2342,2013,Brisbane,Hospitalisation,1,0,1,0,0,1,0,3,0,4,2,0,6
2343,2013,Brisbane,Hospitalisation,1,0,1,0,1,0,0,99,0,113,16,8,137
2344,2013,Brisbane,Hospitalisation,1,0,1,0,1,0,1,2,0,2,0,1,3
2345,2013,Brisbane,Hospitalisation,1,0,1,1,0,0,0,5,0,5,2,0,7
2346,2013,Brisbane,Hospitalisation,1,0,1,1,0,1,0,2,0,2,1,0,3
2347,2013,Brisbane,Hospitalisation,1,0,1,1,1,0,0,5,0,7,0,1,8
2348,2013,Brisbane,Hospitalisation,1,1,0,0,0,0,0,179,0,216,39,30,285
2349,2013,Brisbane,Hospitalisation,1,1,0,0,0,0,1,6,0,6,4,0,10
2350,2013,Brisbane,Hospitalisation,1,1,0,0,0,1,0,7,0,9,0,0,9
2351,2013,Brisbane,Hospitalisation,1,1,0,0,1,0,0,4,0,6,1,0,7
2352,2013,Brisbane,Hospitalisation,1,1,0,1,0,0,0,90,0,124,19,10,153
2353,2013,Brisbane,Hospitalisation,1,1,0,1,0,0,1,2,0,3,0,0,3
2354,2013,Brisbane,Hospitalisation,1,1,0,1,0,1,0,2,0,7,0,0,7
2355,2013,Brisbane,Hospitalisation,1,1,1,0,0,0,0,72,0,84,12,11,107
2356,2013,Brisbane,Hospitalisation,1,1,1,0,0,0,1,9,0,11,1,1,13
2357,2013,Brisbane,Hospitalisation,1,1,1,0,0,1,0,3,0,3,3,1,7
2358,2013,Brisbane,Hospitalisation,1,1,1,0,1,0,0,85,0,106,12,14,132
2359,2013,Brisbane,Hospitalisation,1,1,1,0,1,0,1,4,0,4,0,1,5
2360,2013,Brisbane,Hospitalisation,1,1,1,0,1,1,0,2,0,4,2,0,6
2361,2013,Brisbane,Hospitalisation,1,1,1,1,0,0,0,17,0,19,2,1,22
2362,2013,Brisbane,Hospitalisation,1,1,1,1,0,0,1,1,0,1,1,0,2
2363,2013,Brisbane,Hospitalisation,1,1,1,1,1,0,0,13,0,17,3,2,22
2364,2013,Brisbane,Medical treatment,0,0,0,0,0,0,0,25,0,0,31,2,33
2365,2013,Brisbane,Medical treatment,0,1,0,0,0,0,0,200,0,0,227,16,243
2366,2013,Brisbane,Medical treatment,0,1,0,0,0,0,1,4,0,0,5,1,6
2367,2013,Brisbane,Medical treatment,0,1,0,0,1,0,0,3,0,0,4,0,4
2368,2013,Brisbane,Medical treatment,0,1,0,1,0,0,0,62,0,0,65,2,67
2369,2013,Brisbane,Medical treatment,0,1,0,1,1,0,0,1,0,0,2,0,2
2370,2013,Brisbane,Medical treatment,0,1,1,0,0,0,0,84,0,0,101,6,107
2371,2013,Brisbane,Medical treatment,0,1,1,0,0,0,1,5,0,0,5,0,5
2372,2013,Brisbane,Medical treatment,0,1,1,0,1,0,0,57,0,0,61,3,64
2373,2013,Brisbane,Medical treatment,0,1,1,1,0,0,0,6,0,0,7,0,7
2374,2013,Brisbane,Medical treatment,0,1,1,1,1,0,0,1,0,0,2,0,2
2375,2013,Brisbane,Medical treatment,1,0,0,0,0,0,0,365,0,0,411,21,432
2376,2013,Brisbane,Medical treatment,1,0,0,0,0,0,1,16,0,0,20,0,20
2377,2013,Brisbane,Medical treatment,1,0,0,0,0,1,0,1,0,0,1,0,1
2378,2013,Brisbane,Medical treatment,1,0,0,0,1,0,0,9,0,0,12,0,12
2379,2013,Brisbane,Medical treatment,1,0,0,1,0,0,0,106,0,0,121,10,131
2380,2013,Brisbane,Medical treatment,1,0,0,1,1,0,0,1,0,0,1,0,1
2381,2013,Brisbane,Medical treatment,1,0,1,0,0,0,0,121,0,0,138,7,145
2382,2013,Brisbane,Medical treatment,1,0,1,0,0,0,1,12,0,0,16,0,16
2383,2013,Brisbane,Medical treatment,1,0,1,0,1,0,0,55,0,0,60,11,71
2384,2013,Brisbane,Medical treatment,1,0,1,1,0,0,0,14,0,0,19,0,19
2385,2013,Brisbane,Medical treatment,1,0,1,1,0,0,1,1,0,0,1,0,1
2386,2013,Brisbane,Medical treatment,1,0,1,1,1,0,0,6,0,0,7,1,8
2387,2013,Brisbane,Medical treatment,1,1,0,0,0,0,0,341,0,0,423,31,454
2388,2013,Brisbane,Medical treatment,1,1,0,0,0,0,1,9,0,0,10,4,14
2389,2013,Brisbane,Medical treatment,1,1,0,0,1,0,0,11,0,0,14,0,14
2390,2013,Brisbane,Medical treatment,1,1,0,0,1,0,1,1,0,0,3,1,4
2391,2013,Brisbane,Medical treatment,1,1,0,1,0,0,0,124,0,0,163,12,175
2392,2013,Brisbane,Medical treatment,1,1,0,1,0,0,1,4,0,0,6,0,6
2393,2013,Brisbane,Medical treatment,1,1,0,1,1,0,0,1,0,0,1,0,1
2394,2013,Brisbane,Medical treatment,1,1,0,1,1,0,1,1,0,0,1,0,1
2395,2013,Brisbane,Medical treatment,1,1,1,0,0,0,0,168,0,0,220,17,237
2396,2013,Brisbane,Medical treatment,1,1,1,0,0,0,1,5,0,0,5,0,5
2397,2013,Brisbane,Medical treatment,1,1,1,0,1,0,0,99,0,0,121,13,134
2398,2013,Brisbane,Medical treatment,1,1,1,0,1,0,1,1,0,0,1,0,1
2399,2013,Brisbane,Medical treatment,1,1,1,1,0,0,0,29,0,0,34,4,38
2400,2013,Brisbane,Medical treatment,1,1,1,1,0,0,1,1,0,0,1,0,1
2401,2013,Brisbane,Medical treatment,1,1,1,1,1,0,0,15,0,0,17,2,19
2402,2013,Brisbane,Minor injury,0,0,0,0,0,0,0,7,0,0,0,7,7
2403,2013,Brisbane,Minor injury,0,1,0,0,0,0,0,51,0,0,0,58,58
2404,2013,Brisbane,Minor injury,0,1,0,0,0,0,1,1,0,0,0,1,1
2405,2013,Brisbane,Minor injury,0,1,0,1,0,0,0,12,0,0,0,14,14
2406,2013,Brisbane,Minor injury,0,1,1,0,0,0,0,17,0,0,0,20,20
2407,2013,Brisbane,Minor injury,0,1,1,0,1,0,0,18,0,0,0,22,22
2408,2013,Brisbane,Minor injury,0,1,1,1,0,0,0,3,0,0,0,3,3
2409,2013,Brisbane,Minor injury,1,0,0,0,0,0,0,105,0,0,0,123,123
2410,2013,Brisbane,Minor injury,1,0,0,0,0,0,1,9,0,0,0,10,10
2411,2013,Brisbane,Minor injury,1,0,0,0,1,0,0,1,0,0,0,1,1
2412,2013,Brisbane,Minor injury,1,0,0,1,0,0,0,33,0,0,0,35,35
2413,2013,Brisbane,Minor injury,1,0,0,1,0,0,1,3,0,0,0,4,4
2414,2013,Brisbane,Minor injury,1,0,1,0,0,0,0,30,0,0,0,34,34
2415,2013,Brisbane,Minor injury,1,0,1,0,0,0,1,3,0,0,0,4,4
2416,2013,Brisbane,Minor injury,1,0,1,0,1,0,0,18,0,0,0,19,19
2417,2013,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,2,2
2418,2013,Brisbane,Minor injury,1,0,1,1,0,0,0,3,0,0,0,4,4
2419,2013,Brisbane,Minor injury,1,0,1,1,1,0,0,1,0,0,0,1,1
2420,2013,Brisbane,Minor injury,1,1,0,0,0,0,0,67,0,0,0,81,81
2421,2013,Brisbane,Minor injury,1,1,0,0,0,0,1,4,0,0,0,4,4
2422,2013,Brisbane,Minor injury,1,1,0,0,0,1,0,1,0,0,0,1,1
2423,2013,Brisbane,Minor injury,1,1,0,0,1,0,0,2,0,0,0,2,2
2424,2013,Brisbane,Minor injury,1,1,0,1,0,0,0,27,0,0,0,32,32
2425,2013,Brisbane,Minor injury,1,1,0,1,0,0,1,2,0,0,0,2,2
2426,2013,Brisbane,Minor injury,1,1,0,1,1,0,0,1,0,0,0,1,1
2427,2013,Brisbane,Minor injury,1,1,1,0,0,0,0,33,0,0,0,36,36
2428,2013,Brisbane,Minor injury,1,1,1,0,0,0,1,5,0,0,0,5,5
2429,2013,Brisbane,Minor injury,1,1,1,0,1,0,0,21,0,0,0,27,27
2430,2013,Brisbane,Minor injury,1,1,1,1,0,0,0,7,0,0,0,11,11
2431,2013,Brisbane,Minor injury,1,1,1,1,0,1,0,1,0,0,0,1,1
2432,2013,Brisbane,Minor injury,1,1,1,1,1,0,0,3,0,0,0,3,3
2433,2013,Brisbane,Minor injury,1,1,1,1,1,0,1,1,0,0,0,1,1
2434,2014,Brisbane,Fatal,0,0,0,0,0,0,0,1,1,0,0,0,1
2435,2014,Brisbane,Fatal,0,1,0,0,0,0,0,1,1,0,0,0,1
2436,2014,Brisbane,Fatal,0,1,0,1,0,0,0,2,2,0,0,0,2
2437,2014,Brisbane,Fatal,1,0,0,0,0,0,0,11,12,1,0,1,14
2438,2014,Brisbane,Fatal,1,0,0,0,0,0,1,1,1,0,0,0,1
2439,2014,Brisbane,Fatal,1,0,0,1,0,0,0,1,1,0,0,0,1
2440,2014,Brisbane,Fatal,1,0,1,0,0,0,0,2,2,0,1,0,3
2441,2014,Brisbane,Fatal,1,0,1,0,1,0,0,1,1,0,0,0,1
2442,2014,Brisbane,Fatal,1,0,1,1,1,0,0,1,1,2,1,0,4
2443,2014,Brisbane,Fatal,1,1,0,1,0,0,0,2,3,0,1,1,5
2444,2014,Brisbane,Fatal,1,1,1,1,0,0,1,1,1,0,0,0,1
2445,2014,Brisbane,Fatal,1,1,1,1,1,0,0,1,1,1,0,0,2
2446,2014,Brisbane,Hospitalisation,0,0,0,0,0,0,0,28,0,28,4,0,32
2447,2014,Brisbane,Hospitalisation,0,1,0,0,0,0,0,149,0,160,13,9,182
2448,2014,Brisbane,Hospitalisation,0,1,0,0,0,0,1,9,0,9,0,0,9
2449,2014,Brisbane,Hospitalisation,0,1,0,0,1,0,0,4,0,7,0,0,7
2450,2014,Brisbane,Hospitalisation,0,1,0,1,0,0,0,49,0,54,6,4,64
2451,2014,Brisbane,Hospitalisation,0,1,0,1,0,0,1,2,0,3,0,0,3
2452,2014,Brisbane,Hospitalisation,0,1,1,0,0,0,0,45,0,49,2,1,52
2453,2014,Brisbane,Hospitalisation,0,1,1,0,0,0,1,3,0,7,0,0,7
2454,2014,Brisbane,Hospitalisation,0,1,1,0,1,0,0,51,0,71,8,1,80
2455,2014,Brisbane,Hospitalisation,0,1,1,1,0,0,0,1,0,1,0,0,1
2456,2014,Brisbane,Hospitalisation,0,1,1,1,1,0,0,1,0,1,0,0,1
2457,2014,Brisbane,Hospitalisation,1,0,0,0,0,0,0,344,0,366,15,5,386
2458,2014,Brisbane,Hospitalisation,1,0,0,0,0,0,1,36,0,39,2,3,44
2459,2014,Brisbane,Hospitalisation,1,0,0,0,1,0,0,17,0,17,0,0,17
2460,2014,Brisbane,Hospitalisation,1,0,0,1,0,0,0,111,0,126,6,5,137
2461,2014,Brisbane,Hospitalisation,1,0,0,1,0,0,1,4,0,4,1,2,7
2462,2014,Brisbane,Hospitalisation,1,0,1,0,0,0,0,84,0,95,5,7,107
2463,2014,Brisbane,Hospitalisation,1,0,1,0,0,0,1,33,0,40,0,2,42
2464,2014,Brisbane,Hospitalisation,1,0,1,0,1,0,0,77,0,94,4,8,106
2465,2014,Brisbane,Hospitalisation,1,0,1,0,1,0,1,3,0,3,0,1,4
2466,2014,Brisbane,Hospitalisation,1,0,1,1,0,0,0,15,0,16,1,0,17
2467,2014,Brisbane,Hospitalisation,1,0,1,1,0,0,1,3,0,4,1,1,6
2468,2014,Brisbane,Hospitalisation,1,0,1,1,1,0,0,10,0,14,1,1,16
2469,2014,Brisbane,Hospitalisation,1,1,0,0,0,0,0,151,0,184,21,15,220
2470,2014,Brisbane,Hospitalisation,1,1,0,0,0,0,1,10,0,12,2,2,16
2471,2014,Brisbane,Hospitalisation,1,1,0,0,1,0,0,4,0,4,0,0,4
2472,2014,Brisbane,Hospitalisation,1,1,0,0,1,0,1,1,0,1,0,0,1
2473,2014,Brisbane,Hospitalisation,1,1,0,1,0,0,0,73,0,94,9,16,119
2474,2014,Brisbane,Hospitalisation,1,1,0,1,0,0,1,6,0,8,1,2,11
2475,2014,Brisbane,Hospitalisation,1,1,0,1,1,0,0,1,0,2,1,0,3
2476,2014,Brisbane,Hospitalisation,1,1,1,0,0,0,0,55,0,65,12,7,84
2477,2014,Brisbane,Hospitalisation,1,1,1,0,0,0,1,13,0,20,6,0,26
2478,2014,Brisbane,Hospitalisation,1,1,1,0,1,0,0,61,0,70,9,10,89
2479,2014,Brisbane,Hospitalisation,1,1,1,0,1,0,1,1,0,1,0,0,1
2480,2014,Brisbane,Hospitalisation,1,1,1,1,0,0,0,17,0,23,2,6,31
2481,2014,Brisbane,Hospitalisation,1,1,1,1,0,0,1,2,0,2,0,0,2
2482,2014,Brisbane,Hospitalisation,1,1,1,1,1,0,0,16,0,23,3,7,33
2483,2014,Brisbane,Hospitalisation,1,1,1,1,1,0,1,1,0,1,1,0,2
2484,2014,Brisbane,Medical treatment,0,0,0,0,0,0,0,28,0,0,28,1,29
2485,2014,Brisbane,Medical treatment,0,1,0,0,0,0,0,201,0,0,222,9,231
2486,2014,Brisbane,Medical treatment,0,1,0,0,0,0,1,11,0,0,12,0,12
2487,2014,Brisbane,Medical treatment,0,1,0,0,1,0,0,13,0,0,15,3,18
2488,2014,Brisbane,Medical treatment,0,1,0,1,0,0,0,65,0,0,78,1,79
2489,2014,Brisbane,Medical treatment,0,1,0,1,1,0,0,2,0,0,3,0,3
2490,2014,Brisbane,Medical treatment,0,1,1,0,0,0,0,79,0,0,86,6,92
2491,2014,Brisbane,Medical treatment,0,1,1,0,0,0,1,4,0,0,7,0,7
2492,2014,Brisbane,Medical treatment,0,1,1,0,1,0,0,80,0,0,97,8,105
2493,2014,Brisbane,Medical treatment,0,1,1,0,1,0,1,1,0,0,1,0,1
2494,2014,Brisbane,Medical treatment,0,1,1,1,0,0,0,4,0,0,5,0,5
2495,2014,Brisbane,Medical treatment,0,1,1,1,1,0,0,7,0,0,9,0,9
2496,2014,Brisbane,Medical treatment,1,0,0,0,0,0,0,371,0,0,419,14,433
2497,2014,Brisbane,Medical treatment,1,0,0,0,0,0,1,21,0,0,26,1,27
2498,2014,Brisbane,Medical treatment,1,0,0,0,1,0,0,16,0,0,20,0,20
2499,2014,Brisbane,Medical treatment,1,0,0,0,1,0,1,1,0,0,1,0,1
2500,2014,Brisbane,Medical treatment,1,0,0,1,0,0,0,118,0,0,134,9,143
2501,2014,Brisbane,Medical treatment,1,0,0,1,0,0,1,3,0,0,3,0,3
2502,2014,Brisbane,Medical treatment,1,0,0,1,1,0,0,1,0,0,1,0,1
2503,2014,Brisbane,Medical treatment,1,0,1,0,0,0,0,121,0,0,136,6,142
2504,2014,Brisbane,Medical treatment,1,0,1,0,0,0,1,10,0,0,11,1,12
2505,2014,Brisbane,Medical treatment,1,0,1,0,1,0,0,76,0,0,89,10,99
2506,2014,Brisbane,Medical treatment,1,0,1,1,0,0,0,8,0,0,10,1,11
2507,2014,Brisbane,Medical treatment,1,0,1,1,0,0,1,1,0,0,1,0,1
2508,2014,Brisbane,Medical treatment,1,0,1,1,1,0,0,9,0,0,12,1,13
2509,2014,Brisbane,Medical treatment,1,1,0,0,0,0,0,302,0,0,371,21,392
2510,2014,Brisbane,Medical treatment,1,1,0,0,0,0,1,11,0,0,12,0,12
2511,2014,Brisbane,Medical treatment,1,1,0,0,1,0,0,13,0,0,16,3,19
2512,2014,Brisbane,Medical treatment,1,1,0,0,1,0,1,1,0,0,1,0,1
2513,2014,Brisbane,Medical treatment,1,1,0,1,0,0,0,101,0,0,121,9,130
2514,2014,Brisbane,Medical treatment,1,1,0,1,0,0,1,2,0,0,3,0,3
2515,2014,Brisbane,Medical treatment,1,1,0,1,1,0,0,2,0,0,3,0,3
2516,2014,Brisbane,Medical treatment,1,1,0,1,1,0,1,1,0,0,1,0,1
2517,2014,Brisbane,Medical treatment,1,1,1,0,0,0,0,153,0,0,186,18,204
2518,2014,Brisbane,Medical treatment,1,1,1,0,0,0,1,4,0,0,4,0,4
2519,2014,Brisbane,Medical treatment,1,1,1,0,1,0,0,129,0,0,168,18,186
2520,2014,Brisbane,Medical treatment,1,1,1,0,1,0,1,1,0,0,1,0,1
2521,2014,Brisbane,Medical treatment,1,1,1,1,0,0,0,18,0,0,24,1,25
2522,2014,Brisbane,Medical treatment,1,1,1,1,1,0,0,18,0,0,21,2,23
2523,2014,Brisbane,Minor injury,0,0,0,0,0,0,0,10,0,0,0,11,11
2524,2014,Brisbane,Minor injury,0,1,0,0,0,0,0,54,0,0,0,60,60
2525,2014,Brisbane,Minor injury,0,1,0,0,1,0,0,2,0,0,0,2,2
2526,2014,Brisbane,Minor injury,0,1,0,1,0,0,0,13,0,0,0,14,14
2527,2014,Brisbane,Minor injury,0,1,1,0,0,0,0,15,0,0,0,17,17
2528,2014,Brisbane,Minor injury,0,1,1,0,0,0,1,1,0,0,0,1,1
2529,2014,Brisbane,Minor injury,0,1,1,0,1,0,0,19,0,0,0,23,23
2530,2014,Brisbane,Minor injury,0,1,1,1,0,0,0,3,0,0,0,4,4
2531,2014,Brisbane,Minor injury,0,1,1,1,1,0,0,1,0,0,0,1,1
2532,2014,Brisbane,Minor injury,1,0,0,0,0,0,0,110,0,0,0,121,121
2533,2014,Brisbane,Minor injury,1,0,0,0,0,0,1,4,0,0,0,4,4
2534,2014,Brisbane,Minor injury,1,0,0,0,1,0,0,5,0,0,0,5,5
2535,2014,Brisbane,Minor injury,1,0,0,1,0,0,0,24,0,0,0,28,28
2536,2014,Brisbane,Minor injury,1,0,0,1,0,0,1,1,0,0,0,1,1
2537,2014,Brisbane,Minor injury,1,0,1,0,0,0,0,32,0,0,0,39,39
2538,2014,Brisbane,Minor injury,1,0,1,0,0,0,1,6,0,0,0,7,7
2539,2014,Brisbane,Minor injury,1,0,1,0,1,0,0,18,0,0,0,20,20
2540,2014,Brisbane,Minor injury,1,0,1,0,1,0,1,1,0,0,0,1,1
2541,2014,Brisbane,Minor injury,1,0,1,1,0,0,0,2,0,0,0,3,3
2542,2014,Brisbane,Minor injury,1,1,0,0,0,0,0,74,0,0,0,96,96
2543,2014,Brisbane,Minor injury,1,1,0,0,0,0,1,1,0,0,0,1,1
2544,2014,Brisbane,Minor injury,1,1,0,0,1,0,0,6,0,0,0,6,6
2545,2014,Brisbane,Minor injury,1,1,0,0,1,0,1,1,0,0,0,1,1
2546,2014,Brisbane,Minor injury,1,1,0,1,0,0,0,28,0,0,0,31,31
2547,2014,Brisbane,Minor injury,1,1,0,1,1,0,0,2,0,0,0,2,2
2548,2014,Brisbane,Minor injury,1,1,1,0,0,0,0,41,0,0,0,48,48
2549,2014,Brisbane,Minor injury,1,1,1,0,0,0,1,2,0,0,0,2,2
2550,2014,Brisbane,Minor injury,1,1,1,0,1,0,0,20,0,0,0,25,25
2551,2014,Brisbane,Minor injury,1,1,1,0,1,0,1,1,0,0,0,1,1
2552,2014,Brisbane,Minor injury,1,1,1,1,0,0,0,6,0,0,0,8,8
2553,2014,Brisbane,Minor injury,1,1,1,1,1,0,0,5,0,0,0,7,7
2554,2015,Brisbane,Fatal,0,1,0,0,0,0,0,5,5,0,0,1,6
2555,2015,Brisbane,Fatal,1,0,0,0,0,0,0,10,10,0,0,1,11
2556,2015,Brisbane,Fatal,1,0,0,0,0,0,1,3,3,0,0,0,3
2557,2015,Brisbane,Fatal,1,0,0,0,0,1,0,1,1,1,0,0,2
2558,2015,Brisbane,Fatal,1,0,0,1,0,0,0,3,3,1,0,0,4
2559,2015,Brisbane,Fatal,1,0,1,0,0,0,0,1,1,0,0,0,1
2560,2015,Brisbane,Fatal,1,0,1,0,0,1,0,1,1,0,0,0,1
2561,2015,Brisbane,Fatal,1,0,1,0,1,0,0,2,2,0,0,0,2
2562,2015,Brisbane,Fatal,1,1,0,0,0,0,0,2,3,1,1,1,6
